manufacturer_id,Make,Model,ModelYear,CampaignNumber,ReportReceivedDate,Component,Summary,ManufacturerGroup,CriticalKeywordFlag
4,honda,Insight,2019,18V629000,13/09/2018,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Honda (American Honda Motor Co.) is recalling certain 2018 Honda Accord and 2019 Honda Insight vehicles.  In certain scenarios, the back-up camera center display may not function properly.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 111, ""Rearview Mirrors.""",international,0
4,honda,Insight,2019,18V664000,27/09/2018,SEAT BELTS:PRETENSIONER,"Honda (American Honda Motor Co.) is recalling certain 2019 Honda Insight, Odyssey, and Ridgeline vehicles.  The Supplemental Restraint System (SRS) control unit may have a manufacturing error, possibly resulting in the air bags or seatbelt pretensioners not deploying in the event of a crash.",international,1
4,honda,Insight,2019,23V158000,09/03/2023,SEAT BELTS:FRONT:BUCKLE ASSEMBLY,"Honda (American Honda Motor Co.) is recalling certain 2017-2020 CR-V, 2018-2019 Accord and Accord Hybrid, 2018-2020 Odyssey, 2019 Insight, and 2019-2020 Acura RDX vehicles.  A manufacturing issue with the front seat belts may cause the seat belt buckle channel to interfere with the release button, preventing the seat belt buckle from latching.",international,1
4,honda,Insight,2019,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
4,honda,CBR500R,2019,21V690000,02/09/2021,"SERVICE BRAKES, HYDRAULIC","Honda (American Honda Motor Co.) is recalling certain 2019-2020 CB500X and CBR500R ABS motorcycles.  Excessive grease in the ABS modulator may collect debris, which can get stuck in the check valve and cause a brake fluid leak.",international,1
4,honda,Metropolitan,2019,24V825000,01/11/2024,POWER TRAIN:DRIVELINE:DRIVESHAFT,Honda (American Honda Motor Co.) is recalling certain 2016-2025 Metropolitan scooters.  An improper seal between the transmission case and left-side crankcase may allow transmission fluid to leak.,international,0
4,honda,Pilot,2020,20V439000,28/07/2020,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Honda (American Honda Motor Co.) is recalling certain 2018-2020 Odyssey, 2019-2020 Passport, and 2019-2021 Pilot vehicles.   Incorrect instrument panel control module software can cause the instrument panel to not display critical information, such as engine oil pressure, speedometer, and gear selector position until the next ignition cycle.  Additionally, it can prevent the rearview camera image from displaying.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) numbers 101, ""Control and Displays"" and 111, ""Rearview Mirrors.""",international,0
4,honda,Pilot,2020,20V440000,28/07/2020,ELECTRICAL SYSTEM:SOFTWARE,"Honda (American Honda Motor Co.) is recalling certain 2019-2021 Pilot, 2019-2020 Odyssey and 2019-2020 Passport vehicles.  Incorrect central network software programming may cause several errors to occur that can delay or prevent the rearview camera image from displaying.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 111, ""Rearview Mirrors.""",international,0
4,honda,Pilot,2020,20V067000,06/02/2020,EQUIPMENT:OTHER:LABELS,"Honda (American Honda Motor Co.) is recalling certain 2020 Passport and Pilot vehicles.  The certification label may have been printed with ink that can be wiped away with a solvent, removing the Gross Axle Weight Rating (GAWR) and Gross Vehicle Weight Rating (GVWR) information.",international,0
4,honda,Pilot,2020,21V165000,11/03/2021,TIRES,"Honda (American Honda Motor Co.) is recalling certain 2019-2020 Passport and Pilot vehicles equipped with Continental tires.  On the affected vehicles, it is possible that one or more tires were cured for too long during tire production.",international,0
4,honda,Pilot,2020,19V784000,31/10/2019,STRUCTURE:BODY,"Honda (American Honda Motor Co.) is recalling certain 2019-2020 Pilot and 2019 Passport vehicles.  The front frame left and right side upper members may not have been welded completely to the unibody.  As such, these vehicles may fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) numbers 208, ""Occupant Crash Protection"" and 219, ""Windshield Zone Intrusion.""",international,0
4,honda,Pilot,2020,23V174000,16/03/2023,VISIBILITY:REARVIEW MIRRORS/DEVICES:EXTERIOR,"Honda (American Honda Motor Co) is recalling certain 2020-2021 Pilot and Ridgeline, and 2020-2022 Passport and Odyssey vehicles.  The heating pads behind both side-view mirrors may not be bonded properly, allowing the mirror glass to detach.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""",international,0
4,honda,Pilot,2020,23V431000,15/06/2023,BACK OVER PREVENTION:DISPLAY FUNCTION,"Honda (American Honda Motor Co.) is recalling certain 2018-2023 Odyssey, 2019-2022 Pilot, and 2019-2023 Passport vehicles.  Due to a faulty Media Oriented Systems Transport (MOST) communication coaxial cable connector, the rearview camera image may not appear on the display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""",international,0
4,honda,Pilot,2020,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
4,honda,Pilot,2020,24V064000,01/02/2024,AIR BAGS:SENSOR:OCCUPANT CLASSIFICATION:FRONT PASSENGER,"Honda (American Honda Motor Co.) is recalling certain 2020-2022 Pilot, Accord, Civic sedan, HR-V, Odyssey, 2020 Civic coupe, Fit, 2021-2022 Civic hatchback, 2021 Civic Type R, Insight, 2020-2021 CR-V, CR-V Hybrid, Passport, Ridgeline, Accord Hybrid, 2020 Acura MDX, 2022 Acura MDX, 2020-2022 Acura RDX, and 2020-2021 Acura TLX vehicles.  The front passenger seat weight sensor may crack and short circuit, failing to suppress the air bag as intended.",international,1
4,honda,CB650R,2020,21V382000,24/05/2021,EXTERIOR LIGHTING,"Honda (American Honda Motor Co.) is recalling certain 2020-2021 Super Cub C125, CB500X, CB650R, CBR300R, CBR500R, CBR650R, Rebel 300, Rebel 500, Monkey, 2020 CRF250L, GROM, 2021 CRF300L, and CB500F motorcycles.  The rear reflector lens may not reflect brightly enough.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 108, ""Lamps, Reflective Devices, and Associated Equipment.""",international,0
4,honda,CB300R,2020,25V210000,03/04/2025,EXTERIOR LIGHTING:HEADLIGHTS,Honda (American Honda Motor Co.) is recalling certain 2018-2025 CB300R motorcycles.  The headlights may flicker or shut off while driving.,international,0
4,honda,Passport,2020,20V440000,28/07/2020,ELECTRICAL SYSTEM:SOFTWARE,"Honda (American Honda Motor Co.) is recalling certain 2019-2021 Pilot, 2019-2020 Odyssey and 2019-2020 Passport vehicles.  Incorrect central network software programming may cause several errors to occur that can delay or prevent the rearview camera image from displaying.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 111, ""Rearview Mirrors.""",international,0
4,honda,Passport,2020,20V439000,28/07/2020,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Honda (American Honda Motor Co.) is recalling certain 2018-2020 Odyssey, 2019-2020 Passport, and 2019-2021 Pilot vehicles.   Incorrect instrument panel control module software can cause the instrument panel to not display critical information, such as engine oil pressure, speedometer, and gear selector position until the next ignition cycle.  Additionally, it can prevent the rearview camera image from displaying.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) numbers 101, ""Control and Displays"" and 111, ""Rearview Mirrors.""",international,0
4,honda,Passport,2020,20V067000,06/02/2020,EQUIPMENT:OTHER:LABELS,"Honda (American Honda Motor Co.) is recalling certain 2020 Passport and Pilot vehicles.  The certification label may have been printed with ink that can be wiped away with a solvent, removing the Gross Axle Weight Rating (GAWR) and Gross Vehicle Weight Rating (GVWR) information.",international,0
4,honda,Passport,2020,21V165000,11/03/2021,TIRES,"Honda (American Honda Motor Co.) is recalling certain 2019-2020 Passport and Pilot vehicles equipped with Continental tires.  On the affected vehicles, it is possible that one or more tires were cured for too long during tire production.",international,0
4,honda,Passport,2020,23V174000,16/03/2023,VISIBILITY:REARVIEW MIRRORS/DEVICES:EXTERIOR,"Honda (American Honda Motor Co) is recalling certain 2020-2021 Pilot and Ridgeline, and 2020-2022 Passport and Odyssey vehicles.  The heating pads behind both side-view mirrors may not be bonded properly, allowing the mirror glass to detach.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""",international,0
4,honda,Passport,2020,23V431000,15/06/2023,BACK OVER PREVENTION:DISPLAY FUNCTION,"Honda (American Honda Motor Co.) is recalling certain 2018-2023 Odyssey, 2019-2022 Pilot, and 2019-2023 Passport vehicles.  Due to a faulty Media Oriented Systems Transport (MOST) communication coaxial cable connector, the rearview camera image may not appear on the display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""",international,0
4,honda,Passport,2020,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
4,honda,Passport,2020,24V064000,01/02/2024,AIR BAGS:SENSOR:OCCUPANT CLASSIFICATION:FRONT PASSENGER,"Honda (American Honda Motor Co.) is recalling certain 2020-2022 Pilot, Accord, Civic sedan, HR-V, Odyssey, 2020 Civic coupe, Fit, 2021-2022 Civic hatchback, 2021 Civic Type R, Insight, 2020-2021 CR-V, CR-V Hybrid, Passport, Ridgeline, Accord Hybrid, 2020 Acura MDX, 2022 Acura MDX, 2020-2022 Acura RDX, and 2020-2021 Acura TLX vehicles.  The front passenger seat weight sensor may crack and short circuit, failing to suppress the air bag as intended.",international,1
4,honda,CBR650R,2020,21V382000,24/05/2021,EXTERIOR LIGHTING,"Honda (American Honda Motor Co.) is recalling certain 2020-2021 Super Cub C125, CB500X, CB650R, CBR300R, CBR500R, CBR650R, Rebel 300, Rebel 500, Monkey, 2020 CRF250L, GROM, 2021 CRF300L, and CB500F motorcycles.  The rear reflector lens may not reflect brightly enough.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 108, ""Lamps, Reflective Devices, and Associated Equipment.""",international,0
4,honda,Odyssey,2020,20V438000,28/07/2020,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"American Honda Motor Co. (Honda) is recalling certain 2019-2020 Odyssey vehicles.  Water may get into the rearview camera mounting holes and enter the camera lens and cause a distorted image, or no image at all.  Additionally, if the rearview camera view mode is set to top-down view, or switched from that view to another mode in a bright environment, the image may not display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rearview Mirrors.""",international,0
4,honda,Odyssey,2020,20V440000,28/07/2020,ELECTRICAL SYSTEM:SOFTWARE,"Honda (American Honda Motor Co.) is recalling certain 2019-2021 Pilot, 2019-2020 Odyssey and 2019-2020 Passport vehicles.  Incorrect central network software programming may cause several errors to occur that can delay or prevent the rearview camera image from displaying.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 111, ""Rearview Mirrors.""",international,0
4,honda,Odyssey,2020,20V439000,28/07/2020,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Honda (American Honda Motor Co.) is recalling certain 2018-2020 Odyssey, 2019-2020 Passport, and 2019-2021 Pilot vehicles.   Incorrect instrument panel control module software can cause the instrument panel to not display critical information, such as engine oil pressure, speedometer, and gear selector position until the next ignition cycle.  Additionally, it can prevent the rearview camera image from displaying.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) numbers 101, ""Control and Displays"" and 111, ""Rearview Mirrors.""",international,0
4,honda,Odyssey,2020,20V437000,28/07/2020,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,"Honda (America Honda Motor Co.) is recalling certain 2018-2020 Odyssey vehicles.  Water may enter the outer door handle cables for the sliding doors.  If this occurs, the outer door handle cables may freeze in cold temperatures, preventing the front and rear sliding door latches from securely latching.",international,0
4,honda,Odyssey,2020,20V066000,06/02/2020,ELECTRICAL SYSTEM:WIRING,"Honda (American Honda Motor Co.) is recalling certain 2018-2020 Odyssey vehicles.  The wire harness for the third row seat accessory power outlet may get pinched between the unibody and rear trim panel, possibly damaging the wires and causing an electrical short.",international,0
4,honda,Odyssey,2020,21V010000,14/01/2021,"FUEL SYSTEM, GASOLINE:STORAGE","Braun Corporation (Braun) is recalling certain 2018-2021 Braun-modified Honda Odyssey vehicles.  The fuel tank assembly installed by Braun may be susceptible to the fuel tank overfilling into the charcoal canister.  If the charcoal canister fills with a sufficient amount of fuel, fuel may leak out.",international,0
4,honda,Odyssey,2020,23V158000,09/03/2023,SEAT BELTS:FRONT:BUCKLE ASSEMBLY,"Honda (American Honda Motor Co.) is recalling certain 2017-2020 CR-V, 2018-2019 Accord and Accord Hybrid, 2018-2020 Odyssey, 2019 Insight, and 2019-2020 Acura RDX vehicles.  A manufacturing issue with the front seat belts may cause the seat belt buckle channel to interfere with the release button, preventing the seat belt buckle from latching.",international,1
4,honda,Odyssey,2020,23V174000,16/03/2023,VISIBILITY:REARVIEW MIRRORS/DEVICES:EXTERIOR,"Honda (American Honda Motor Co) is recalling certain 2020-2021 Pilot and Ridgeline, and 2020-2022 Passport and Odyssey vehicles.  The heating pads behind both side-view mirrors may not be bonded properly, allowing the mirror glass to detach.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""",international,0
4,honda,Odyssey,2020,23V431000,15/06/2023,BACK OVER PREVENTION:DISPLAY FUNCTION,"Honda (American Honda Motor Co.) is recalling certain 2018-2023 Odyssey, 2019-2022 Pilot, and 2019-2023 Passport vehicles.  Due to a faulty Media Oriented Systems Transport (MOST) communication coaxial cable connector, the rearview camera image may not appear on the display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""",international,0
4,honda,Odyssey,2020,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
